DATE&TIME,Air_Temp_Avg,RH_Avg
07/20/2025 06:00,23,100
07/20/2025 07:00,24,99
07/20/2025 08:00,28.8,84.8
07/20/2025 09:00,35.5,56.31
07/20/2025 10:00,32.4,64.12
07/20/2025 11:00,32.5,62.29
07/20/2025 12:00,34.1,57.71
07/20/2025 13:00,34.1,56.51
07/20/2025 14:00,33.7,59.1
07/20/2025 15:00,34.3,54.61
07/20/2025 16:00,34.8,52.39
07/20/2025 17:00,32.9,58.51
07/20/2025 18:00,32.1,61.1
07/20/2025 19:00,30.8,63.9
07/20/2025 20:00,29,73
07/20/2025 21:00,27.6,80.2
07/20/2025 22:00,26.1,87.6
07/20/2025 23:00,25.4,91.3
07/21/2025 00:00,25,92.2
07/21/2025 01:00,25.1,91.5
07/21/2025 02:00,24.8,93.5
07/21/2025 03:00,24.9,92.9
07/21/2025 04:00,24.9,93.2
07/21/2025 05:00,24.7,93.5
07/21/2025 06:00,24.7,93.9
07/21/2025 07:00,26.4,89.7
07/21/2025 08:00,29.7,74.1
07/21/2025 09:00,29.9,73.2
07/21/2025 10:00,32.6,63.82
07/21/2025 11:00,31.3,68.7
07/21/2025 12:00,36.7,51.3
07/21/2025 13:00,37.3,52.52
07/21/2025 14:00,31.4,69.8
07/21/2025 15:00,30.5,76.1
07/21/2025 16:00,29.1,81.4
07/21/2025 17:00,28.2,85.7
07/21/2025 18:00,28.8,83.1
07/21/2025 19:00,27.5,87.2
07/21/2025 20:00,25.8,93.1
07/21/2025 21:00,24.9,96.1
07/21/2025 22:00,24.5,97
07/21/2025 23:00,24.3,97.7
07/22/2025 00:00,24,97.7
07/22/2025 01:00,23.7,98.3
07/22/2025 02:00,23.6,98.4
07/22/2025 03:00,23.4,98.8
07/22/2025 04:00,23.3,98.9
07/22/2025 05:00,23.1,99.1
07/22/2025 06:00,23,99.1
07/22/2025 07:00,26.3,92.3
07/22/2025 08:00,32.8,65.71
07/22/2025 09:00,37.71,45.32
07/22/2025 10:00,35.11,52.79
07/22/2025 11:00,32,64.09
07/22/2025 12:00,37.3,48.71
07/22/2025 13:00,32.1,66.5
07/22/2025 14:00,30.8,73.99
07/22/2025 15:00,37.1,49.4
07/22/2025 16:00,33.2,68.4
07/22/2025 17:00,33.7,58.5
07/22/2025 18:00,33.1,64
07/22/2025 19:00,30.7,70.59
07/22/2025 20:00,29,76.91
07/22/2025 21:00,27.5,82.8
07/22/2025 22:00,26.1,91.3
07/22/2025 23:00,25.7,94
07/23/2025 00:00,25.1,95.8
07/23/2025 01:00,25,96.3
07/23/2025 02:00,24.8,96.6
07/23/2025 03:00,24.7,97.6
07/23/2025 04:00,24.3,98.1
07/23/2025 05:00,24.1,98.1
07/23/2025 06:00,24.4,98.5
07/23/2025 07:00,25.6,94.1
07/23/2025 08:00,28.3,81
07/23/2025 09:00,32.3,67.22
07/23/2025 10:00,35,59.5
07/23/2025 11:00,36.9,52.31
07/23/2025 12:00,38.4,47.8
07/23/2025 13:00,37.8,50.2
07/23/2025 14:00,36.6,52.1
07/23/2025 15:00,37.5,50.3
07/23/2025 16:00,34.7,57.2
07/23/2025 17:00,35.3,56.41
07/23/2025 18:00,31.8,71.6
07/23/2025 19:00,30.4,78.1
07/23/2025 20:00,28.9,84.3
07/23/2025 21:00,27.7,85.6
07/23/2025 22:00,27.2,88.2
07/23/2025 23:00,27,86.1
07/24/2025 00:00,26,91.3
07/24/2025 01:00,25.1,95.6
07/24/2025 02:00,25,97
07/24/2025 03:00,25,98
07/24/2025 04:00,24.6,98.5
07/24/2025 05:00,24.4,98.4
07/24/2025 06:00,24.1,98.7
07/24/2025 07:00,26.2,93.7
07/24/2025 08:00,29.2,81.1
07/24/2025 09:00,32.6,67.6
07/24/2025 10:00,35.5,57.82
07/24/2025 11:00,38.1,52.21
07/24/2025 12:00,35.3,58.99
07/24/2025 13:00,39,48.1
07/24/2025 14:00,37.4,52.1
07/24/2025 15:00,37.8,52.08
07/24/2025 16:00,38.3,48
07/24/2025 17:00,36.4,52.4
07/24/2025 18:00,33.3,69.6
07/24/2025 19:00,31.3,75
07/24/2025 20:00,29.5,80.8
07/24/2025 21:00,27.7,90.1
07/24/2025 22:00,26.8,93
07/24/2025 23:00,26.3,95.1
07/25/2025 00:00,25.7,95.6
07/25/2025 01:00,24.8,94.7
07/25/2025 02:00,24.5,96.3
07/25/2025 03:00,24.3,96
07/25/2025 04:00,23.7,96.4
07/25/2025 05:00,23,96.8
07/25/2025 06:00,23.1,97.5
07/25/2025 07:00,25.4,90.4
07/25/2025 08:00,29.9,71.61
07/25/2025 09:00,32.8,60.49
07/25/2025 10:00,36.7,48.77
07/25/2025 11:00,38.2,46.2
07/25/2025 12:00,39.6,40.92
07/25/2025 13:00,39.6,40.71
07/25/2025 14:00,40,41.7
07/25/2025 15:00,39.11,45.89
07/25/2025 16:00,39.1,45.41
07/25/2025 17:00,36.1,57.81
07/25/2025 18:00,32.8,74.6
07/25/2025 19:00,30.8,79.49
07/25/2025 20:00,30.2,77.81
07/25/2025 21:00,28.4,84.8
07/25/2025 22:00,27.6,89.7
07/25/2025 23:00,26.7,91
07/26/2025 00:00,25.6,93.3
07/26/2025 01:00,24.9,93.2
07/26/2025 02:00,24.3,93.7
07/26/2025 03:00,24,92.3
07/26/2025 04:00,23.6,93.7
07/26/2025 05:00,23.3,94.5
07/26/2025 06:00,23.4,95.6
07/26/2025 07:00,26.2,84.7
07/26/2025 08:00,30.8,67.1
07/26/2025 09:00,33.91,57.59
07/26/2025 10:00,35.6,52.8
07/26/2025 11:00,38,46.9
07/26/2025 12:00,39.2,45.29
07/26/2025 13:00,40.4,42.59
07/26/2025 14:00,41.5,40.48
07/26/2025 15:00,40.5,38.29
07/26/2025 16:00,37.11,50.28
07/26/2025 17:00,33.1,60.8
07/26/2025 18:00,34.5,56
07/26/2025 19:00,31.9,64.8
07/26/2025 20:00,29.6,74.3
07/26/2025 21:00,28.3,79.9
07/26/2025 22:00,28.5,73
07/26/2025 23:00,28.9,70.4
07/27/2025 00:00,26.8,80.9
07/27/2025 01:00,25.6,87.1
07/27/2025 02:00,24.9,89.8
07/27/2025 03:00,24.5,90.2
07/27/2025 04:00,24,92.5
07/27/2025 05:00,23.7,93.6
07/27/2025 06:00,23.9,93.5
07/27/2025 07:00,26.6,85.3
07/27/2025 08:00,31.3,64.1
07/27/2025 09:00,34.4,53.79
07/27/2025 10:00,36.4,49.2
07/27/2025 11:00,38.7,42.92
07/27/2025 12:00,39.9,41.11
07/27/2025 13:00,41.2,39.5
07/27/2025 14:00,40.6,39.61
07/27/2025 15:00,39.6,43.29
07/27/2025 16:00,34.6,65.1
07/27/2025 17:00,32.5,72.3
07/27/2025 18:00,31.5,76.3
07/27/2025 19:00,30.4,78.11
07/27/2025 20:00,30.4,77.49
07/27/2025 21:00,29.1,76.6
07/27/2025 22:00,27.8,83.8
07/27/2025 23:00,27,88.4
07/28/2025 00:00,26.5,89.4
07/28/2025 01:00,26,92.6
07/28/2025 02:00,25.8,93.3
07/28/2025 03:00,25.3,95.4
07/28/2025 04:00,24.9,95.5
07/28/2025 05:00,24.8,95.4
07/28/2025 06:00,24.7,95
07/28/2025 07:00,27.1,85
07/28/2025 08:00,31.3,67.61
07/28/2025 09:00,34.4,58.51
07/28/2025 10:00,36.7,52.3
07/28/2025 11:00,37.6,50
07/28/2025 12:00,39.9,45.1
07/28/2025 13:00,39.9,46.71
07/28/2025 14:00,36.2,55.81
07/28/2025 15:00,35.3,60.21
07/28/2025 16:00,38.9,49.9
07/28/2025 17:00,36.4,56.58
07/28/2025 18:00,34.1,58.5
07/28/2025 19:00,31.9,64.8
07/28/2025 20:00,29.4,72.8
07/28/2025 21:00,28.2,77.7
07/28/2025 22:00,27.7,82.2
07/28/2025 23:00,26.8,87.1
07/29/2025 00:00,26.4,91.7
07/29/2025 01:00,25.8,93.9
07/29/2025 02:00,25.5,95.3
07/29/2025 03:00,25.3,94.8
07/29/2025 04:00,24.8,96.1
07/29/2025 05:00,24.7,96.4
07/29/2025 06:00,24.8,96.8
07/29/2025 07:00,26.9,89.3
07/29/2025 08:00,31.3,71.71
07/29/2025 09:00,34.6,56.13
07/29/2025 10:00,36.8,49.72
07/29/2025 11:00,39,44.39
07/29/2025 12:00,39.9,43.29
07/29/2025 13:00,40.2,41.9
07/29/2025 14:00,39.9,41.52
07/29/2025 15:00,35.5,53.29
07/29/2025 16:00,38.41,42.57
07/29/2025 17:00,35.2,56.4
07/29/2025 18:00,35.5,59.29
07/29/2025 19:00,32.9,66.6
07/29/2025 20:00,30.5,74.8
07/29/2025 21:00,28.4,83.9
07/29/2025 22:00,27.3,87.7
07/29/2025 23:00,27,87.3
07/30/2025 00:00,26.4,91.4
07/30/2025 01:00,26,93.5
07/30/2025 02:00,25.9,93.2
07/30/2025 03:00,25.6,91.3
07/30/2025 04:00,25,93.1
07/30/2025 05:00,24.5,94.3
07/30/2025 06:00,23.9,95.1
07/30/2025 07:00,26.3,84.3
07/30/2025 08:00,30.7,62.8
07/30/2025 09:00,34,52
07/30/2025 10:00,36.2,48.1
07/30/2025 11:00,37.2,48.32
07/30/2025 12:00,39.5,41.3
07/30/2025 13:00,39.3,33.41
07/30/2025 14:00,40.1,34.6
07/30/2025 15:00,40,27.9
07/30/2025 16:00,37.4,32.41
07/30/2025 17:00,34.4,52.39
07/30/2025 18:00,31.7,64.2
07/30/2025 19:00,29.6,72.7
07/30/2025 20:00,28.4,77.3
07/30/2025 21:00,27.7,79.9
07/30/2025 22:00,27.1,82.7
07/30/2025 23:00,26.1,84.8
07/31/2025 00:00,26.8,69.59
07/31/2025 01:00,25.6,76.2
07/31/2025 02:00,25.5,74.9
07/31/2025 03:00,24.8,79.3
07/31/2025 04:00,24.4,80.7
07/31/2025 05:00,23.8,83.9
07/31/2025 06:00,24.2,82.6
07/31/2025 07:00,25.3,79.1
07/31/2025 08:00,27.9,68.9
07/31/2025 09:00,33.4,50.41
07/31/2025 10:00,36.2,44.59
07/31/2025 11:00,38.3,34.2
07/31/2025 12:00,39.6,35.09
07/31/2025 13:00,39.4,36.91
07/31/2025 14:00,41.5,32.7
07/31/2025 15:00,38.5,38.81
07/31/2025 16:00,39.5,38.8
07/31/2025 17:00,36.3,46.9
07/31/2025 18:00,34.2,57.79
07/31/2025 19:00,31.9,64.9
07/31/2025 20:00,30.8,65.8
07/31/2025 21:00,28.7,78.8
07/31/2025 22:00,27.7,82.8
07/31/2025 23:00,26.9,83.9
08/01/2025 00:00,26,87
08/01/2025 01:00,24.9,89.9
08/01/2025 02:00,24.7,90.8
08/01/2025 03:00,24.2,90.2
08/01/2025 04:00,23.2,93.3
08/01/2025 05:00,23,93.5
08/01/2025 06:00,22.6,94.2
08/01/2025 07:00,25.2,84.7
08/01/2025 08:00,29.7,66.31
08/01/2025 09:00,34.1,51.41
08/01/2025 10:00,36.6,43.12
08/01/2025 11:00,39,37.01
08/01/2025 12:00,40.2,33.11
08/01/2025 13:00,40.6,33.11
08/01/2025 14:00,38.2,41.5
08/01/2025 15:00,36,47.3
08/01/2025 16:00,34.9,52.38
08/01/2025 17:00,35.9,47.91
08/01/2025 18:00,34.6,52.71
08/01/2025 19:00,32.3,60.99
08/01/2025 20:00,30.1,69.2
08/01/2025 21:00,27.9,75.9
08/01/2025 22:00,27.1,81.3
08/01/2025 23:00,26.3,84.7
08/02/2025 00:00,26.3,86.5
08/02/2025 01:00,25.9,89.7
08/02/2025 02:00,25.8,90.1
08/02/2025 03:00,25.4,90.9
08/02/2025 04:00,25.1,91.4
08/02/2025 05:00,24.8,91.3
08/02/2025 06:00,24.6,92
08/02/2025 07:00,26.5,85.8
08/02/2025 08:00,29.7,73.4
08/02/2025 09:00,32.5,65.39
08/02/2025 10:00,34.8,55.71
08/02/2025 11:00,36.3,48.34
08/02/2025 12:00,37.4,45.8
08/02/2025 13:00,38.3,42.7
08/02/2025 14:00,36.5,49.22
08/02/2025 15:00,37.1,44.59
08/02/2025 16:00,35.7,49.29
08/02/2025 17:00,35.7,54.7
08/02/2025 18:00,33.4,59.79
08/02/2025 19:00,31.8,64.8
08/02/2025 20:00,30.2,71.69
08/02/2025 21:00,29.2,77.4
08/02/2025 22:00,28.3,80.7
08/02/2025 23:00,28,82.9
08/03/2025 00:00,27.4,86
08/03/2025 01:00,27.1,88.3
08/03/2025 02:00,27.1,87.7
08/03/2025 03:00,26.4,90.1
08/03/2025 04:00,26.4,90.2
08/03/2025 05:00,26.2,90.7
08/03/2025 06:00,26.2,90.6
08/03/2025 07:00,26.5,89.1
08/03/2025 08:00,29.3,78.81
08/03/2025 09:00,29.7,77.8
08/03/2025 10:00,30.9,72.4
08/03/2025 11:00,30.4,75.9
08/03/2025 12:00,29.9,72.7
08/03/2025 13:00,30.2,76.9
08/03/2025 14:00,32,67.81
08/03/2025 15:00,29.7,75.8
08/03/2025 16:00,27.9,88.6
08/03/2025 17:00,26.2,92.3
08/03/2025 18:00,24.3,93
08/03/2025 19:00,23.8,94.5
08/03/2025 20:00,23.9,96.4
08/03/2025 21:00,24.2,97.1
08/03/2025 22:00,24.8,98.1
08/03/2025 23:00,25.3,97.9
08/04/2025 00:00,25.4,98.4
08/04/2025 01:00,25.4,98.4
08/04/2025 02:00,25.5,98.6
08/04/2025 03:00,25.8,98.8
08/04/2025 04:00,26.2,98.9
08/04/2025 05:00,26.3,98.8
08/04/2025 06:00,26.4,98.3
08/04/2025 07:00,27.1,95.1
08/04/2025 08:00,30.1,83.4
08/04/2025 09:00,31.5,74.81
08/04/2025 10:00,30.8,77.8
08/04/2025 11:00,33.2,70.61
08/04/2025 12:00,32.1,75.41
08/04/2025 13:00,33.4,70.8
08/04/2025 14:00,33.9,68.02
08/04/2025 15:00,34.3,65.9
08/04/2025 16:00,31.7,74
08/04/2025 17:00,31.5,72.9
08/04/2025 18:00,29.5,77.7
08/04/2025 19:00,28.2,82.6
08/04/2025 20:00,27,87.6
08/04/2025 21:00,26.2,90
08/04/2025 22:00,26.4,91.6
08/04/2025 23:00,26.5,88.4
08/05/2025 00:00,25.8,91.5
08/05/2025 01:00,25.3,94.5
08/05/2025 02:00,24.9,95.5
08/05/2025 03:00,24.7,96
08/05/2025 04:00,24.4,96.7
08/05/2025 05:00,24.4,96.9
08/05/2025 06:00,24.4,97.3
08/05/2025 07:00,25.9,93.1
08/05/2025 08:00,28.4,82.4
08/05/2025 09:00,29.5,77.91
08/05/2025 10:00,32.5,66.61
08/05/2025 11:00,32.9,65.94
08/05/2025 12:00,35.2,59.6
08/05/2025 13:00,35.6,57.13
08/05/2025 14:00,34.3,61.31
08/05/2025 15:00,34,65
08/05/2025 16:00,34.7,58.79
08/05/2025 17:00,33.3,65.31
08/05/2025 18:00,32.1,69.39
08/05/2025 19:00,30.2,76.4
08/05/2025 20:00,29.5,79.9
08/05/2025 21:00,27.9,94.1
08/05/2025 22:00,27.4,96.2
08/05/2025 23:00,27.2,96.2
08/06/2025 00:00,26.6,96.6
08/06/2025 01:00,26.2,97.1
08/06/2025 02:00,26.2,97.5
08/06/2025 03:00,26.2,97.9
08/06/2025 04:00,26.2,97.9
08/06/2025 05:00,26.1,97.4
08/06/2025 06:00,26.3,95
08/06/2025 07:00,27.4,93.1
08/06/2025 08:00,27.4,91.6
08/06/2025 09:00,30.3,75.01
08/06/2025 10:00,30.6,76.7
08/06/2025 11:00,31.9,70.09
08/06/2025 12:00,33,69.4
08/06/2025 13:00,32.8,69.9
08/06/2025 14:00,30.7,79.89
08/06/2025 15:00,32.4,75.08
08/06/2025 16:00,32.4,77.2
08/06/2025 17:00,31.4,79.7
08/06/2025 18:00,29.4,85.7
08/06/2025 19:00,28.6,90.1
08/06/2025 20:00,27.6,95.5
08/06/2025 21:00,27.5,96.7
08/06/2025 22:00,27.5,96.4
08/06/2025 23:00,27.4,96.6
08/07/2025 00:00,27.3,96.1
08/07/2025 01:00,27.2,95.6
08/07/2025 02:00,26.8,95.6
08/07/2025 03:00,25.9,97
08/07/2025 04:00,25.4,97
08/07/2025 05:00,25.3,97.4
08/07/2025 06:00,25.1,97.6
08/07/2025 07:00,26.3,95.1
08/07/2025 08:00,28.9,86.1
08/07/2025 09:00,30.3,75.49
08/07/2025 10:00,30.1,74.71
08/07/2025 11:00,30.5,72.31
08/07/2025 12:00,31.5,69.49
08/07/2025 13:00,32.2,65.7
08/07/2025 14:00,32.5,61.59
08/07/2025 15:00,32.8,62.39
08/07/2025 16:00,32.5,59.12
08/07/2025 17:00,31.3,59.41
08/07/2025 18:00,28.7,64
08/07/2025 19:00,27.3,65
08/07/2025 20:00,26.1,73
08/07/2025 21:00,25.1,78
08/07/2025 22:00,24.7,79
08/07/2025 23:00,24.8,79
08/08/2025 00:00,24.6,79
08/08/2025 01:00,23.9,82
08/08/2025 02:00,23.4,83
08/08/2025 03:00,23.1,85
08/08/2025 04:00,22.8,86
08/08/2025 05:00,22.7,87
08/08/2025 06:00,22.3,88
08/08/2025 07:00,23.4,85
08/08/2025 08:00,25.3,81
08/08/2025 09:00,27.3,74
08/08/2025 10:00,27.7,70
08/08/2025 11:00,27.7,69
08/08/2025 12:00,28.5,70
08/08/2025 13:00,29.4,65
08/08/2025 14:00,30,62
08/08/2025 15:00,29.3,64
08/08/2025 16:00,29.3,64
08/08/2025 17:00,28.3,66
08/08/2025 18:00,27.7,60
08/08/2025 19:00,27.3,70
08/08/2025 20:00,26.3,75
08/08/2025 21:00,26,74
08/08/2025 22:00,25.4,76
08/08/2025 23:00,25.3,81
08/09/2025 00:00,25.1,82
08/09/2025 01:00,24.7,83
08/09/2025 02:00,24.6,83
08/09/2025 03:00,24.1,85
08/09/2025 04:00,24.2,84
08/09/2025 05:00,23.9,86
08/09/2025 06:00,23.8,86
08/09/2025 07:00,24,85
08/09/2025 08:00,24.5,85
08/09/2025 09:00,25.5,82
08/09/2025 10:00,27.2,72
08/09/2025 11:00,28.2,72
08/09/2025 12:00,27.7,70
08/09/2025 13:00,26.5,82
08/09/2025 14:00,27.1,78
08/09/2025 15:00,26.7,76
08/09/2025 16:00,26.6,77
08/09/2025 17:00,26.1,80
08/09/2025 18:00,25.2,82
08/09/2025 19:00,24,84
08/09/2025 20:00,23.6,85
08/09/2025 21:00,23.5,86
08/09/2025 22:00,23.5,86
08/09/2025 23:00,23.5,87
08/10/2025 00:00,23.8,85
08/10/2025 01:00,23,91
08/10/2025 02:00,22.4,93
08/10/2025 03:00,22,91
08/10/2025 04:00,22,92
08/10/2025 05:00,22,92
08/10/2025 06:00,21.7,94
08/10/2025 07:00,23.3,89
08/10/2025 08:00,25,83
08/10/2025 09:00,27,72
08/10/2025 10:00,26.6,76
08/10/2025 11:00,28.1,72
08/10/2025 12:00,29.6,67
08/10/2025 13:00,29.8,62
08/10/2025 14:00,30.6,63
08/10/2025 15:00,31.3,61
08/10/2025 16:00,31.4,55
08/10/2025 17:00,31.4,55
08/10/2025 18:00,31,53
08/10/2025 19:00,28.7,67
08/10/2025 20:00,26.9,76
08/10/2025 21:00,26.1,78
08/10/2025 22:00,25.5,80
08/10/2025 23:00,25.4,82
08/11/2025 00:00,24.9,83
08/11/2025 01:00,24.6,85
08/11/2025 02:00,24.3,85
08/11/2025 03:00,24.2,85
08/11/2025 04:00,23.9,87
08/11/2025 05:00,23.9,87
08/11/2025 06:00,23.8,88
08/11/2025 07:00,24.6,87
08/11/2025 08:00,26.3,82
08/11/2025 09:00,27.7,76
08/11/2025 10:00,27.1,76
08/11/2025 11:00,27.9,76
08/11/2025 12:00,28.4,77
08/11/2025 13:00,28.8,75
08/11/2025 14:00,27.3,81
08/11/2025 15:00,24.2,88
08/11/2025 16:00,24.1,88
08/11/2025 17:00,23.8,90
08/11/2025 18:00,22.9,92
08/11/2025 19:00,22.6,91
08/11/2025 20:00,22.7,93
08/11/2025 21:00,22.3,93
08/11/2025 22:00,22.2,91
08/11/2025 23:00,21.8,90
08/12/2025 00:00,21.5,92
08/12/2025 01:00,21.8,93
08/12/2025 02:00,21.6,93
08/12/2025 03:00,21.2,93
08/12/2025 04:00,20.9,92
08/12/2025 05:00,21.1,92
08/12/2025 06:00,21,93
08/12/2025 07:00,21.4,91
08/12/2025 08:00,21.9,89
08/12/2025 09:00,23.3,87
08/12/2025 10:00,24.7,79
08/12/2025 11:00,25.3,81
08/12/2025 12:00,25.7,80
08/12/2025 13:00,24.7,86
08/12/2025 14:00,25.6,85
08/12/2025 15:00,24.6,89
08/12/2025 16:00,25,89
08/12/2025 17:00,25.5,85
08/12/2025 18:00,25.6,84
08/12/2025 19:00,25.5,86
08/12/2025 20:00,25.1,87
08/12/2025 21:00,25,87
08/12/2025 22:00,24.8,88
08/12/2025 23:00,25,87
08/13/2025 00:00,25.3,85
08/13/2025 01:00,24.7,90
08/13/2025 02:00,24.8,89
08/13/2025 03:00,24.9,89
08/13/2025 04:00,25,89
08/13/2025 05:00,25.4,88
08/13/2025 06:00,25.3,89
08/13/2025 07:00,25.7,88
08/13/2025 08:00,26.7,86
08/13/2025 09:00,27.9,82
08/13/2025 10:00,29.4,77
08/13/2025 11:00,28.9,79
08/13/2025 12:00,31.5,69
08/13/2025 13:00,30.4,73
08/13/2025 14:00,28.4,84
08/13/2025 15:00,30.5,75
08/13/2025 16:00,32.3,65
08/13/2025 17:00,31.8,66
08/13/2025 18:00,31.1,66
08/13/2025 19:00,29.5,78.5
08/13/2025 20:00,27.9,84.4
08/13/2025 21:00,28.3,78.3
08/13/2025 22:00,27.1,88.2
08/13/2025 23:00,25.9,91
08/14/2025 00:00,25.5,91.8
08/14/2025 01:00,24.8,94.4
08/14/2025 02:00,24.7,95.1
08/14/2025 03:00,24.3,96.3
08/14/2025 04:00,23.9,97
08/14/2025 05:00,23.9,97.5
08/14/2025 06:00,23.8,97.7
08/14/2025 07:00,25.2,95.5
08/14/2025 08:00,28.8,78.89
08/14/2025 09:00,29.2,78.68
08/14/2025 10:00,30.3,74.39
08/14/2025 11:00,34,60.1
08/14/2025 12:00,35.3,56.19
08/14/2025 13:00,33.7,61.6
08/14/2025 14:00,33.7,64.3
08/14/2025 15:00,34.1,63.9
08/14/2025 16:00,33.4,61.1
08/14/2025 17:00,32.4,66.5
08/14/2025 18:00,30.5,73.89
08/14/2025 19:00,29.5,78
08/14/2025 20:00,28,84
08/14/2025 21:00,26.7,90.7
08/14/2025 22:00,26.1,94.5
08/14/2025 23:00,26.5,94.5
08/15/2025 00:00,26.2,95.3
08/15/2025 01:00,25.5,96.7
08/15/2025 02:00,25.3,97.3
08/15/2025 03:00,25.2,97.6
08/15/2025 04:00,25,97.6
08/15/2025 05:00,25.2,97.7
08/15/2025 06:00,24.9,97.4
08/15/2025 07:00,25.8,95.1
08/15/2025 08:00,29.8,76.4
08/15/2025 09:00,33.7,63.51
08/15/2025 10:00,31.5,70.71
08/15/2025 11:00,33.7,61.59
08/15/2025 12:00,33.3,63.39
08/15/2025 13:00,31.8,68.8
08/15/2025 14:00,34.2,62.71
08/15/2025 15:00,35.3,59.3
08/15/2025 16:00,35,59.98
08/15/2025 17:00,33.7,63.71
08/15/2025 18:00,31.5,68.6
08/15/2025 19:00,29.5,75.7
08/15/2025 20:00,27.6,82.2
08/15/2025 21:00,26.5,89.4
08/15/2025 22:00,26.3,93.5
08/15/2025 23:00,25.7,95.5
08/16/2025 00:00,25.7,96.6
08/16/2025 01:00,25.3,96.4
08/16/2025 02:00,24.9,97
08/16/2025 03:00,24.4,97.3
08/16/2025 04:00,24.7,97.7
08/16/2025 05:00,24.7,97.8
08/16/2025 06:00,24.1,97.9
08/16/2025 07:00,25.7,94.1
08/16/2025 08:00,27.9,83.8
08/16/2025 09:00,32,66.82
08/16/2025 10:00,31.9,65.99
08/16/2025 11:00,34.3,58.91
08/16/2025 12:00,35.6,53.82
08/16/2025 13:00,34.7,53.29
08/16/2025 14:00,35,51.62
08/16/2025 15:00,35.7,50.11
08/16/2025 16:00,33.8,58.3
08/16/2025 17:00,33.5,58.31
08/16/2025 18:00,30.9,67.09
08/16/2025 19:00,29.6,71.9
08/16/2025 20:00,27.6,80.7
08/16/2025 21:00,26.2,86.5
08/16/2025 22:00,25,92.4
08/16/2025 23:00,24.7,94.2
08/17/2025 00:00,24.7,95.4
08/17/2025 01:00,24.5,95.1
08/17/2025 02:00,23.8,96.1
08/17/2025 03:00,23.3,96.7
08/17/2025 04:00,23.1,97.1
08/17/2025 05:00,23.1,97.1
08/17/2025 06:00,22.9,97.2
08/17/2025 07:00,24.2,94.8
08/17/2025 08:00,28.5,78.3
08/17/2025 09:00,30.1,70.89
08/17/2025 10:00,31.1,67.08
08/17/2025 11:00,31.1,68.6
08/17/2025 12:00,33.5,59.11
08/17/2025 13:00,35.9,51.5
08/17/2025 14:00,36.1,50.78
08/17/2025 15:00,36.1,49.3
08/17/2025 16:00,35.4,51.81
08/17/2025 17:00,34.3,56.2
08/17/2025 18:00,31.7,65.3
08/17/2025 19:00,29.6,74.8
08/17/2025 20:00,28.6,78
08/17/2025 21:00,27.8,82.3
08/17/2025 22:00,26.9,88.3
08/17/2025 23:00,26.2,90.6
08/18/2025 00:00,25.5,92.6
08/18/2025 01:00,24.9,95.2
08/18/2025 02:00,24.7,96
08/18/2025 03:00,25.2,96
08/18/2025 04:00,25.2,95.7
08/18/2025 05:00,24.3,96.4
08/18/2025 06:00,24,96.7
08/18/2025 07:00,24.9,95
08/18/2025 08:00,29.2,76.51
08/18/2025 09:00,32.8,61.8
08/18/2025 10:00,33.7,58.59
08/18/2025 11:00,34.5,57.19
08/18/2025 12:00,35.8,53.71
08/18/2025 13:00,35.6,51.21
08/18/2025 14:00,36.1,52.58
08/18/2025 15:00,36,52.18
08/18/2025 16:00,33.8,59.08
08/18/2025 17:00,33.8,59.9
08/18/2025 18:00,31.9,64.6
08/18/2025 19:00,29.9,73.4
08/18/2025 20:00,28.9,79.3
08/18/2025 21:00,28.3,82.2
08/18/2025 22:00,27.7,84.6
08/18/2025 23:00,27.2,85.4
08/19/2025 00:00,26.9,87.6
08/19/2025 01:00,26.4,87.2
08/19/2025 02:00,25.4,92.4
08/19/2025 03:00,24.9,94.9
08/19/2025 04:00,24.7,95.8
08/19/2025 05:00,24.7,95.8
08/19/2025 06:00,24.4,96.4
08/19/2025 07:00,26,93.2
08/19/2025 08:00,29.5,74
08/19/2025 09:00,32.6,64.19
08/19/2025 10:00,32.7,63.3
08/19/2025 11:00,35.2,55.7
08/19/2025 12:00,35.3,55.02
08/19/2025 13:00,34.8,55.99
08/19/2025 14:00,36,54.2
08/19/2025 15:00,36.1,52.5
08/19/2025 16:00,33.7,59.71
08/19/2025 17:00,33.6,60.41
08/19/2025 18:00,31.7,66.8
08/19/2025 19:00,30.3,69.5
08/19/2025 20:00,28.8,76.6
08/19/2025 21:00,27.6,84.3
08/19/2025 22:00,26.6,89.8
08/19/2025 23:00,26,92.8
08/20/2025 00:00,25.5,94.2
08/20/2025 01:00,25.4,94.7
08/20/2025 02:00,25.3,94.5
08/20/2025 03:00,24.7,95.8
08/20/2025 04:00,24.4,96.3
08/20/2025 05:00,24,96.7
08/20/2025 06:00,23.8,97
08/20/2025 07:00,25.4,93.2
08/20/2025 08:00,29.3,78
08/20/2025 09:00,32.3,64.21
08/20/2025 10:00,33.7,59.1
08/20/2025 11:00,33.9,58.79
08/20/2025 12:00,33.1,62.2
08/20/2025 13:00,36.8,49.4
08/20/2025 14:00,34.9,54.7
08/20/2025 15:00,35.2,54.91
08/20/2025 16:00,35.5,55.99
08/20/2025 17:00,35.2,57.6
08/20/2025 18:00,33,62.89
08/20/2025 19:00,30.6,68.4
08/20/2025 20:00,29.2,77.8
08/20/2025 21:00,28.8,79
08/20/2025 22:00,28.4,81
08/20/2025 23:00,27.3,88.5
